x,y,class
58.44463847323538,6.441772120238776,black
77.23037846624676,85.81443639064457,black
85.10477829323769,84.42529712960017,black
85.81814063040616,53.76550238957951,black
96.09456828171318,51.10280642866682,black
87.19905590231647,56.11924468896584,black
89.64427293108757,24.84936739614515,black
48.14391959671115,96.0972857437355,black
15.059982291289053,55.997603220224924,black
31.882446936090613,96.11166933091806,black
60.05732354381078,38.78850866392437,black
70.54299719493781,56.52561238339059,black
72.76567611318482,59.366981151637454,black
28.928428676101813,76.15787783959422,black
65.6799084989276,40.01650693091814,black
59.80824883405879,34.69335646724871,black
36.8531270788272,48.04186751178127,black
17.598182715177547,39.227502949752505,black
39.496932385607096,51.07610105079495,black
63.4791228185232,75.5406921428693,black
4.6918903992508865,48.453099239599226,black
84.80215488021032,35.01988790855782,black
94.22415148957934,44.99954723589209,black
37.74381343193619,7.12795915568104,black
86.98376495777633,42.43660507288819,black
91.92543176534859,28.608036666207514,black
94.9888890783189,44.02212631489578,black
30.251988887525215,61.85632584685741,black
35.562404057879895,30.267280151986053,black
59.338868627784514,38.85227527919124,black
10.13128684490826,26.90271175133795,black
58.81897947209291,2.621111557589806,black
73.88022757876391,15.58035030489644,black
34.568759050758565,42.279893713544645,black
70.12530432611982,59.825056643027786,black
85.16002556746297,72.47441405483728,black
26.57247451752358,47.829598489718435,black
81.62871270034995,81.17571551825259,black
88.77316044326588,63.284274207504474,black
15.262770845128449,65.97693146477435,black
69.2361697850373,76.29029906434948,black
61.54735801620808,52.48187279621375,black
61.621593361305614,55.61072123681801,black
21.182482156760706,9.707285520499775,black
50.512137690772505,17.525841600696555,black
16.429997767931827,66.25451753556838,black
19.147846026417003,67.73887509112014,black
17.466878447582314,42.61604034152873,black
64.04524565319092,12.368847328442333,black
92.94565314632179,35.87950130923686,black
35.40423439619242,95.73634072132131,black
46.50674639137707,66.509953638677,black
46.75300888845566,91.56628909106647,black
35.618246490912185,21.80281625862438,black
88.78075205643724,78.1058663482242,black
96.5946403828563,41.53462836571763,black
64.95123061424589,28.40255365286618,black
19.19667940330122,45.69368637964335,black
61.4100177036924,85.66637275638702,black
57.42445744289848,96.48025268493316,black
67.74937129938398,26.50725986484804,black
36.90962259016454,95.30035550888599,black
8.23999079360549,55.61694769102714,black
51.229287731308126,54.10944002514707,black
50.841398956999306,29.1611254348201,black
70.93109959026225,48.2010430624012,black
35.05064500123331,39.97760452583125,black
12.03109719199118,17.561210111599934,black
55.685141142309256,7.709308390000558,black
22.77256074344872,31.20019336113734,black
35.024860130143075,37.29331604798446,black
55.95303494764474,74.34468237732096,black
55.00128711016379,70.67302997845432,black
87.38336852304847,25.237571820690018,black
49.29798033700704,20.654722589540853,black
68.5498828987215,93.21215515636813,black
17.438687683522826,43.78643914302579,black
79.13516625862862,81.68946361763169,black
57.245856282691435,14.350796088400497,black
74.2727794061805,65.15387531106626,black
36.91431634497403,25.276325725899163,black
62.02049264966186,12.960071944215567,black
89.77499004433533,58.23452417347368,black
51.267221347089375,79.61289789783751,black
19.51212826990325,52.16568088101864,black
24.49118570778106,18.446347989433388,black
97.09011037264052,44.803253806224795,black
87.0260480171283,44.251276898968506,black
10.795067466583852,27.890552255867405,black
87.04204593164943,68.07913003765258,black
41.34980745462193,95.23258089441543,black
68.69991096994572,24.55544925116957,black
15.851287652321922,49.55927901644613,black
62.4480529558361,66.39747093037988,black
52.901237432530124,70.75155466361436,black
53.68262438523863,13.21337432631482,black
31.695631034952733,23.485657345972342,black
8.96820526372567,34.41642565971339,black
20.691158720427417,66.4164516019998,black
51.81154865050757,82.48342540805169,black
43.030695797778286,55.183529768633946,black
72.49240286590278,37.34219907627757,black
71.50049015462155,9.582749326114449,black
63.9616649911138,16.901410698002817,black
20.106744578473347,65.79335693137726,black
63.165571304465004,69.73408553237817,black
68.65984509185463,29.912350542583976,black
5.226079415654961,56.33991968100073,black
69.39628872524318,15.08378172736048,black
49.533626787693194,30.906640652563556,black
50.30994791040243,12.030665725960821,black
19.155781998521693,15.087982001494883,black
36.00591273215355,95.13480715222458,black
1.8480365854764647,58.8064326077103,black
87.3730190252762,40.337069613758146,black
4.556165105151255,53.832033992408846,black
48.10312214688801,71.3674762281402,black
78.312011344524,90.91093359534271,black
24.182307857164787,86.84617015975617,black
41.9765310557478,36.0330650070952,black
28.866407402694293,20.526645744518348,black
64.98861407493443,24.87045186472686,black
89.70702923937573,56.858958169849515,black
78.5442101375593,26.087234905929634,black
69.17176156915293,9.655851566367236,black
55.269606984216644,22.512147856774543,black
56.44259083942605,5.747763322031208,black
54.055301316035575,30.512813596432096,black
34.0707317435815,62.82732082831729,black
56.5718423582908,75.7445253131829,black
18.5103472206008,15.817809686058915,black
47.964282925120905,90.3409119729686,black
19.29397098808201,20.07269221099023,black
38.195753645156294,67.49578618129841,black
31.48230928707655,91.30135626907291,black
6.470594806228647,35.95808127839158,black
32.038841522956105,86.33434923705994,black
32.96277154498281,90.41806328774064,black
87.50939539869523,27.526341462629013,black
2.176444003316136,44.864305041147524,black
89.52927643744871,45.5624885943818,black
28.47461316576103,62.445009252308026,black
22.25252206301199,68.10677974966633,black
81.4146489102472,50.63484060294908,black
13.058540596770719,56.25632969532761,black
71.72590544024699,69.02500553620143,black
62.66931914153889,32.53405564256441,black
16.908039037013022,86.38624547851973,black
60.25940614789974,81.55976527596164,black
65.85215946898707,89.02659535771392,black
93.4126624216649,45.759565297625414,black
20.52008473955853,47.38834004049944,black
25.59143952234244,16.20643584023187,black
21.43126247026349,20.037508539891903,black
93.31646819009052,72.0240404501119,black
63.12246265405903,72.51181000121763,black
46.36191881259724,30.90737853331518,black
84.6884056443411,67.38973334181583,black
15.271424206244088,30.453126157214328,black
27.691351939899043,27.816647583348665,black
79.92849833202763,36.304518160955745,black
44.97222990358401,56.81980388912991,black
93.54649674218895,67.415730603286,black
64.55167419766286,23.281852642672373,black
96.55340360665228,47.79593326985192,black
28.462593249137157,39.25737898178336,black
50.378662543597606,58.823509371982595,black
91.22060881032705,46.775530900638685,black
67.7220846937432,91.78855047937611,black
75.9849151506465,12.343850029125914,black
46.323613558927335,92.57692882217998,black
58.71256470645132,9.073378297116808,black
81.74346295112723,38.780830565183365,black
29.76598048080451,90.15230683315218,black
38.48068835245868,59.229356528128996,black
27.719588105540883,25.025816833123613,black
35.603976310671634,82.67947091588273,black
65.41069728854923,84.40644082626065,black
53.801761833060944,86.02444346829292,black
26.56743640742919,16.662539870176985,black
67.01055441363995,77.90271333649528,black
44.05233560388342,54.19028742186367,black
15.357974557096476,58.517615248772984,black
79.20189846146013,40.53647542932409,black
26.512091353819855,25.320027508323907,black
71.2395694366793,67.24720763427797,black
64.311792923115,35.81932825753662,black
61.20645372523824,56.117723064535554,black
31.623515245691593,16.693528405369417,black
31.373582514159317,80.7496985369068,black
54.30934573893218,3.9124993531676866,black
8.358826863763136,45.959244619433015,black
20.008814236911256,18.48311266316912,black
17.41508410683654,21.862605696072258,black
48.78671409748332,5.759787321818067,black
47.02581795690851,32.45949697001287,black
26.35177091440626,19.84222939567153,black
16.831767783721908,28.059669438274316,black
88.35266099467589,66.98941234982902,black
34.24340443506215,56.96916944573391,black
24.991088646823346,25.98639495238535,black
57.85134111214047,90.99524840078108,black
29.966376490070235,80.78177715830525,black
42.210220010814126,14.761988594584551,black
47.34874834183211,3.4621849794286064,black
74.17711983302446,21.806191555697907,black
42.40951619905058,75.83496899793374,black
65.06861538609623,71.73010229427426,black
50.73827819083148,17.257772670022355,black
95.81458428530155,56.212000679628346,black
16.42867668006157,17.723646027247288,black
99.20793675442586,51.0018714104296,black
36.2385811799773,15.286180119988835,black
59.91943274162585,63.92122828907385,black
34.91100239199286,50.08695492291891,black
29.682806087341017,62.26732685496098,black
4.870888369243332,49.757665640349124,black
12.93181934190314,61.796188655256444,black
8.170340272622212,39.36103718603117,black
33.66423038775871,45.11605836174761,black
45.480176385381185,95.58595213462254,black
31.342490812638857,18.91307817635206,black
71.71518294539578,77.38640341241619,black
23.524625953153045,91.98263457987923,black
73.93791526142259,49.03410892333861,black
65.13677648805705,45.48361241123769,black
85.03943139010241,65.61942202951413,black
81.09620159907415,30.13930137785008,black
63.237186087483025,89.14670019117486,black
71.24997140309381,83.06717921287618,black
95.2904995295498,59.79647965486714,black
54.56830061067814,83.28596584524101,black
3.1864060630491853,33.19391526507209,black
28.97244382266568,47.090662037995656,black
57.23948379014829,58.41177079613017,black
46.83933464352623,59.83780839384675,black
69.65607708000519,92.13583499238625,black
95.27764390638134,34.321055422255306,black
66.45588897257112,72.99358605769837,black
59.8615779584327,42.30158758509518,black
33.8548229798996,51.46825357368954,black
91.78907759885522,28.46903458496033,black
21.19124334148086,44.923890150304814,black
63.81505565089738,50.54264623894203,black
75.61706821467175,31.431053977674217,black
29.1310996830636,57.2469174497473,black
85.3643532690721,43.677853886272736,black
7.091693987118575,74.92898785278783,black
70.45577435922581,78.16354028049788,black
70.44665296744051,42.082529300978614,black
32.10868886662597,69.91788245402199,black
26.52636227898313,47.551386667924746,black
55.98839362002096,31.121564478702112,black
56.08496619472893,70.6222808697183,black
32.402674755784545,14.703238828101117,black
36.890871872909806,88.1561894306211,black
27.62498250336605,6.9205425097501605,black
20.729451508326534,55.93816037260972,black
10.081713493264665,37.558927745310115,black
58.75223728626321,54.37898307183059,black
42.86633593228928,95.04060914054583,black
75.74693292076799,88.1291255974417,black
28.354657220017778,18.11784814259928,black
84.87703284365267,42.51424015376093,black
56.33096435261312,97.08188128012371,black
37.50437314736084,87.08489932901938,black
77.94521726307993,34.408545893789444,black
21.213386203646678,23.668489178780582,black
33.71808314640038,24.079282985771332,black
24.49765753120916,8.09842549964368,black
34.97584858335436,22.060202994037436,black
68.10212250826406,68.06218880594625,black
16.646482586603206,66.83368661246392,black
57.013818117076134,9.614665349012919,black
13.782820958216412,74.3921146148606,black
27.99217308939418,40.890056425611185,black
11.25881691935664,23.984563086463794,black
40.16305880451315,36.31466793955107,black
52.6809001893206,57.652243593685185,black
41.36783879400614,44.49437424305852,black
57.07943197901807,43.33121989088641,black
45.342656997803964,0.9267422275796688,black
13.007388235195483,52.322172932675755,black
46.18373509558674,38.21770824635464,black
77.43200020299503,81.12166724769924,black
47.431803852150544,23.297761292174258,black
32.59521712188379,34.22245009984013,black
68.09574854383564,26.41091496752731,black
68.04235987377808,10.845209368786135,black
27.83982573596876,87.32711454334404,black
30.77432390870807,76.12667841692402,black
41.78369133293791,17.370274811448873,black
55.9251774093945,33.36999171111449,black
48.53902840529397,41.62110313555048,black
43.4766494590103,70.58574445425444,black
16.24291334133684,18.29523370329612,black
26.272694671313566,78.46711630252122,black
52.607517979672835,49.32564743808855,black
87.75226927575534,30.741559864357328,black
20.341440482010764,18.188046999335093,black
12.435896332548868,19.330724323652127,black
65.51131061330257,25.829385100415458,black
28.921612845488344,67.00075081561651,black
72.963848886246,53.09374189129694,black
65.80104321620355,27.32823237804419,black
5.228273449308607,33.776024077127495,black
78.2240471144213,85.04098479358053,black
1.0074807130581398,49.491057417151055,black
79.7730932535571,64.80826931592591,black
53.21002581605202,75.38500357009153,black
48.35723577812049,49.323927255769384,black
36.16279224766874,63.495738285355806,black
16.8078718987974,43.663155535047174,black
83.6541647646755,22.683551899982103,black
51.29212795979908,36.30600967247196,black
44.01426416778814,56.66068116985616,black
36.18313794215634,32.766550117738404,black
39.02133300068432,48.42753175195372,black
41.88437816026463,63.976065809976724,black
60.7932127912989,44.62050573928522,black
83.56284086583742,47.73391582865173,black
50.01086772300239,55.86925389106422,black
28.220279660337066,84.85281698163706,black
34.39661608055441,8.77056983836807,black
32.935723920646964,88.96543060363273,black
65.68146952550813,37.96625291920673,black
62.012151575352306,36.31618827019596,black
52.702357595630964,94.3180191763135,black
67.80541344333454,9.070186426317495,black
88.46655277996943,67.77500153487172,black
77.81533514822966,48.014568277976,black
71.6839196573008,38.37284506032515,black
9.260741229246328,28.069291184326374,black
17.027217790822203,34.06360410804402,black
60.20260489395557,82.35560134547163,black
10.373716106690367,47.267737969915046,black
43.54847136686194,63.57019103487514,black
72.72663918777822,22.50399419379545,black
20.291076912587425,30.669224263572346,black
60.87000919806367,84.42673430548132,black
48.439742614799705,78.52145412683389,black
93.61609004946763,50.16347124356398,black
25.278652920364387,93.17635292438024,black
88.41211921336757,48.91848221476063,black
57.21502840157757,72.89517167899572,black
47.24146101560953,98.93668078771934,black
22.426040666885562,85.26587128235245,black
99.75104320544891,50.407469762190146,black
47.07647076653271,48.34020427459414,black
74.38554964145891,60.39833866000186,black
40.789113704044254,40.11953385357796,black
15.067530900959557,26.603417377253237,black
36.85920493170774,8.881230253206374,black
73.53545591673522,77.12523510405985,black
40.25908960987864,9.277555067854893,black
47.63240882704708,12.374385137539567,black
7.0782505901580635,33.07758577130274,black
20.90124158516067,72.20559587596964,black
98.03796725206452,58.81724755680524,black
33.12334958226965,77.16616337618949,black
3.5695364265714957,33.808595587583156,black
68.87238147587293,82.66442312951332,black
64.29051483793317,57.22219997726248,black
29.170848027835582,81.3534816856339,black
29.061923350239248,34.21958067263569,black
40.8309288661012,33.03022744482655,black
32.873117308907865,42.172368410412,black
0.8482546265250468,58.83019584642876,black
57.2505063421931,45.08466046410208,black
61.08306279719501,7.65569699402826,black
46.55124172949512,33.34255421119353,black
4.8761861728125355,56.09022187984718,black
84.49064982717334,84.16720110869996,black
10.652364366862255,62.25574239914425,black
16.374720459491165,35.41117666838812,black
20.80816261139199,30.809846812901153,black
21.16267983395044,26.114078438569965,black
35.51725685394788,96.2482716392713,black
48.70194906345174,60.50508508392035,black
14.303843129909556,30.964343223949964,black
37.965250111592965,63.500044376788786,black
23.18348089751996,62.37428621750358,black
79.25545598645739,70.65814979040813,black
33.541892015633145,81.99953337573206,black
67.55816203085557,12.477744988332073,black
24.463172713630666,58.962116244476384,black
30.306633453715904,4.846521358188993,black
14.30028497491076,35.69180919380809,black
92.10940477537315,30.65515582051391,black
1.3281177194347626,43.18309251508738,black
33.713058342176005,32.32683476565755,black
59.35032046109894,20.48686379727005,black
44.84080166300557,90.52548210622194,black
30.334073928963477,81.97999355802332,black
40.0086829230198,40.91354881609618,black
69.85973861028342,57.641751071887626,black
78.02292382631424,79.90160455610264,black
16.003530445966774,66.69391773820027,black
79.32648046599078,71.43849060911086,black
12.785872137909294,52.675513568760536,black
16.5093001440867,56.002696667204255,black
64.6609858832412,88.009344536713,black
66.95286088688754,30.03884311263587,black
17.160508009795006,37.024059474660476,black
44.28013021469307,90.1625332707081,black
44.78774253423613,96.16678977622348,black
13.852719911922918,75.58770560488115,black
57.77843247023857,53.74248210516183,black
65.28403909330898,44.738957019684975,black
25.244606246796863,81.63922140590108,black
63.882626553509084,87.61862900299589,black
33.700482902780934,5.931196882245726,black
56.81629392953672,6.945048859274983,black
2.915359972442244,47.17842887064339,black
88.89928971969205,73.02909653907975,black
66.37490403442705,96.28486812430155,black
9.793587460338449,25.533246738541536,black
64.3115813189713,67.40005721985136,black
65.46466116481979,38.2747514472226,black
35.02382099609934,73.92757494818889,black
36.8470951927482,10.842718379828797,black
42.448289678213456,6.358389207313431,black
62.94538239407886,4.846095459149591,black
71.26588878738954,12.38141414212487,black
76.38789357545754,12.041873550501514,black
38.70335603090611,82.08378757763124,black
88.34115300635148,51.002419955734304,black
61.11598961929544,64.5033351195764,black
40.31155713369158,77.9708190615462,black
79.06528683135573,31.830751381463784,black
38.808910056905624,33.55046196864707,black
60.43169515233659,91.79663297118347,black
89.47099670273818,75.63353672937787,black
58.9482000987448,69.64028372704814,black
61.418101508772516,56.81264703175732,black
28.34276818934194,94.80758495140599,black
27.2103462292706,52.56282406359322,black
53.955771081285256,69.55356041066523,black
64.46191833334647,78.4031394655132,black
42.69557449217557,81.45693470823248,black
65.45698478704396,57.91386439250912,black
22.496865856922977,20.029376887370532,black
64.04742833702038,8.219186312111749,black
76.69258672444771,71.63725480315092,black
28.622418712381904,57.14096768143043,black
16.758650984930245,27.950590035625922,black
57.699388411741516,35.37509762379734,black
28.219035857638342,38.7716910556063,black
43.126201078459715,40.52792402094402,black
64.99537224213977,14.813387818405221,black
72.43388262097335,84.51445067293358,black
33.80603161898181,93.07310840664006,black
57.41986124224893,95.40463617843777,black
39.072787227683015,51.07584040170129,black
22.98891550357386,77.71245756388167,black
60.084497766527974,59.23146553528893,black
36.18067015978812,14.11665793558885,black
19.980846919072302,77.64211311560622,black
14.682742088812928,71.27797379916534,black
83.6230105378372,17.88017637300682,black
74.86799994211617,13.626021073556515,black
40.82481627552726,81.46871613831817,black
30.258720521876505,83.56624337353941,black
9.44868178418876,32.584532022614084,black
95.43746558638391,68.50022050512904,black
20.57496955592526,29.980629911409128,black
58.98610310691082,5.697396205103312,black
76.82688938602766,70.45229436472997,black
15.05025500934627,15.940763556288607,black
43.36292534277144,61.82402349350258,black
39.48419074766372,75.10750017722204,black
28.382241875887303,26.34271280328062,black
65.18780524291932,11.563046463081472,black
61.36831311335328,13.749601342298511,black
66.86107250323326,36.32025299578916,black
26.4399858007061,50.43894109252839,black
26.52016530953122,77.51376763605103,black
5.204590344245541,57.42470872772966,black
4.410518761236492,68.18590542133865,black
70.14824843699631,41.183705223526125,black
63.02626237375214,42.38697688311053,black
73.64584245756718,36.01889207763167,black
38.3986336260841,63.40733432484158,black
81.93150848559279,27.484426902663305,black
86.5276537436116,66.76035890468545,black
3.3723228428985674,42.47068367606908,black
82.94783587800548,23.760450887383456,black
53.51204057198776,40.838197739027926,black
18.986743243844483,20.699838684922867,black
54.43822788104665,65.29486765142649,black
18.55517533848704,68.17892632126762,black
78.69870402596118,62.63033891136776,black
15.453588161609721,22.248142247754068,black
54.87570668679581,56.51594759839188,black
77.08437614726067,76.17876934257653,black
40.134568406584556,54.809426547368865,black
91.27467735590582,36.2743944299551,black
47.30916407132793,64.69044948381475,black
79.88860954444924,62.81073767467578,black
10.340215490869264,28.86233327422638,black
87.94263185252044,0.9241682129897177,white
33.03894621105399,2.1822691773672354,white
95.05015258253812,3.7151519663148003,white
0.8554513449946621,91.57610641822193,white
89.36376220912285,98.88058708077774,white
2.0346720231178783,73.53251483950865,white
79.39038990362172,7.502197356868178,white
4.178098630833727,26.318471188268944,white
3.4380705800481692,78.26141902651827,white
16.493254007596935,0.36947861657312675,white
98.03510118154067,26.42358267722802,white
7.060739393129456,1.1494516069860294,white
98.17107038385467,28.62334438121693,white
58.97225904055995,99.40889209479097,white
93.60259130455624,87.21752298092986,white
93.2356076531122,18.372000650090936,white
13.005481396254837,94.58834851625554,white
77.392870584621,95.7513865686635,white
21.814067123672352,0.6738303641318555,white
3.114135911167071,74.97176899992165,white
76.78838476930562,2.8624558559641633,white
14.552302150256857,96.39647130992452,white
99.59410270067833,29.668238703426276,white
26.99471507602419,0.762168406913255,white
13.310225190737611,3.9678507945974606,white
13.898941274014309,7.147580075259874,white
0.8623884145670169,63.562662530941026,white
87.55474640439441,83.07450738429607,white
92.0927349831479,79.1711959438148,white
96.34060206353058,15.684151108101595,white
95.26999583588444,71.40675912880624,white
75.17412568579537,6.372590730008598,white
99.60160066129707,3.232201724135342,white
85.42380497588762,4.679878360436984,white
13.971901393233733,7.304559224378671,white
93.7123703302396,10.73135836108744,white
0.6477033487245598,32.87308960159243,white
85.69576168840271,12.023459966841399,white
8.25429500474517,78.11082861565524,white
8.401862309629504,81.09485976613631,white
13.790150378547473,1.6587245621571767,white
68.12544955098467,1.590547243208662,white
87.93959622595841,83.06222099852435,white
99.23740528434938,96.71501363915685,white
4.822790386237319,85.15327326633387,white
10.764809314869595,83.63210815043229,white
28.191176870014324,97.0965925586075,white
0.7332941586849051,21.414007066196906,white
14.83167718201559,4.638631938383075,white
0.5464023128051276,28.954985864747805,white
20.07096968900548,5.3246825613581406,white
0.8093939608242229,34.520022499942094,white
3.1283304671487766,11.714882574614528,white
0.06470069644418652,18.47572078050539,white
92.5623485215333,17.718278375541352,white
1.0596800240058935,31.559202102631055,white
3.3471345327977353,2.3341490685583333,white
1.3403607064606082,61.67618145961203,white
73.65939474156468,99.93528069638116,white
92.76302997926055,13.608023859833708,white
10.814204498482916,93.17914952332755,white
65.47935726743286,99.5910228281079,white
72.85054948982616,4.250101931237182,white
96.57526718753965,93.23189121354218,white
0.30135679904809143,34.5418748116193,white
99.0924841963544,65.84827155239617,white
14.999053381512372,6.668334356118222,white
93.30255912223258,16.299818786808217,white
5.434598697175996,73.7938110253602,white
82.12335204502602,95.63374167887002,white
85.43174941872084,10.289414402303343,white
99.30678917246263,21.48363948443682,white
3.5185740807961885,13.79677532454594,white
1.644372033077779,63.71629779009479,white
16.844205986963967,1.8197314691358324,white
3.857510357133076,15.79363157608984,white
97.10976780498697,30.522389001692886,white
60.9986118066488,0.037827177168736625,white
12.780927894344075,85.39830907647065,white
68.85624009139694,1.6640899051339475,white
84.0960146152743,13.266685820251922,white
87.09626835766592,88.7004764706627,white
19.69154484553446,97.6757592784345,white
32.77267524738685,97.10669731605677,white
96.16436727459497,96.46066618885884,white
0.6369246783534677,86.29081791342739,white
83.26167398320537,91.94143871101069,white
1.1344423201730125,29.392315055351382,white
97.3663559798227,8.113950185436025,white
72.5105564298305,95.82279713214564,white
11.86406996926227,87.80282525225009,white
78.97137318083652,9.101031599419896,white
94.402771294842,74.71199498432782,white
96.04484387036632,86.87882608531314,white
82.1146220841481,95.47548865300269,white
18.313531152115548,90.00400175085326,white
4.849435654820833,10.59364179790373,white
89.13832004046508,18.41628708456663,white
98.28671889064637,80.87884446477224,white
94.97582925272798,26.634630363790603,white
10.617187947287798,9.99596684405315,white
11.237821286497118,86.83803786139201,white
92.78677559260308,23.444193317253735,white
10.292481844145895,95.90520953227546,white
94.23190647256796,76.50515296353676,white
92.30231276137437,84.40274083657707,white
90.7866284336541,14.92691340604254,white
6.373977402443476,18.382065950259996,white
66.86128794720295,98.37471148932353,white
3.951615568207878,76.02187677308922,white
23.1160587024677,5.610280574841209,white
74.7583090326094,95.05265997259265,white
79.70852260841698,6.481320705686288,white
82.25097887081418,99.74106558984033,white
99.99980817449445,40.09046733550108,white
1.315141724640323,96.04270706843741,white
29.548303870375882,3.3745841809395216,white
91.36248902738532,21.562605027864677,white
73.85163221301153,94.48680150992001,white
2.6546865339640457,69.41504602454818,white
7.424841803032212,21.76514889156239,white
4.172076426394344,92.8923691420193,white
9.730444976265652,95.56228024002654,white
1.7490236627257905,64.1813898334179,white
94.34247588361303,7.523457609642459,white
70.35824036487367,99.61455493824317,white
1.8294293560181751,65.10508411683013,white
86.79760999356394,12.833977352944014,white
12.96947031771789,4.4737868303282635,white
87.20686284601994,87.80673553851109,white
99.68099637693624,64.08709846036217,white
15.918918452610885,7.76938466451258,white
2.483031572221772,29.429197022337494,white
24.668032085219348,0.466666746810962,white
80.73150000637504,9.161345411462285,white
8.944144993823732,90.30854470628955,white
89.46872155235296,4.8584599903556125,white
26.096532898716852,5.529790530792333,white
81.08065138249955,96.26921222971157,white
96.4010610517316,10.705210023429446,white
4.804235244836019,6.170979974487079,white
88.30725976288534,12.012301553490367,white
71.6903669260659,3.0755478012617576,white
